timestamp;activity;cocina_acs712_airfryer_current_last;cocina_acs712_airfryer_current_max;cocina_acs712_cafetera_current_last;cocina_acs712_cafetera_current_max;cocina_dht11_cocina_humidity_mean;cocina_dht11_cocina_humidity_min;cocina_dht11_cocina_humidity_max;cocina_dht11_cocina_humidity_std;cocina_dht11_cocina_temperature_mean;cocina_dht11_cocina_temperature_min;cocina_dht11_cocina_temperature_max;cocina_dht11_cocina_temperature_std;cocina_hc_sr04_cocina_distance_last;cocina_hc_sr04_cocina_distance_min;cocina_hc_sr04_cocina_distance_max;cocina_pir_cocina_movement_last;cocina_pir_cocina_movement_sum;cocina_pir_cocina_movement_max;cocina_yf_s201_cocina_flow_state_last;cocina_yf_s201_cocina_flow_state_sum;cocina_yf_s201_cocina_flow_state_max;comedor_pir_comedor_movement_last;comedor_pir_comedor_movement_sum;comedor_pir_comedor_movement_max
2026-04-25 22:25:30;sin_act_cocina_comedor;0.296;0.305;0.195;0.227;40;40;40;0;27;27;27;0;159.718;61.071;159.769;0;0;0;0;0;0;1;26;1
2026-04-25 22:26:00;sin_act_cocina_comedor;0.265;0.303;0.196;0.231;40;40;40;0;27;27;27;0;159.289;69.252;159.392;0;0;0;0;0;0;0;20;1
2026-04-25 22:26:30;sin_act_cocina_comedor;0.263;0.3;0;0.21;40;40;40;0;27;27;27;0;159.221;158.843;159.375;0;0;0;0;0;0;1;25;1
2026-04-25 22:27:00;sin_act_cocina_comedor;0.265;0.283;0.193;0.225;40;40;40;0;27;27;27;0;154.882;59.562;175.05;0;0;0;0;0;0;1;24;1
2026-04-25 22:27:30;sin_act_cocina_comedor;0.278;0.298;0.199;0.228;40;40;40;0;27;27;27;0;158.998;64.827;159.855;0;0;0;0;0;0;1;23;1
2026-04-25 22:28:00;sin_act_cocina_comedor;0;0.3;0.186;0.221;40;40;40;0;27.033333;27;28;0.182574;159.341;46.682;193.761;1;16;1;0;0;0;1;21;1
2026-04-25 22:28:30;sin_act_cocina_comedor;0;0.305;0.192;0.228;40;40;40;0;28;28;28;0;158.912;64.844;183.865;1;30;1;0;0;0;1;24;1
2026-04-25 22:29:00;sin_act_cocina_comedor;0.264;0.299;0.189;0.221;40;40;40;0;28;28;28;0;155.225;61.946;159.461;0;9;1;0;0;0;1;30;1
2026-04-25 22:29:30;sin_act_cocina_comedor;0.274;0.296;0.19;0.224;40;40;40;0;28;28;28;0;140.853;62.272;159.032;0;0;0;0;0;0;1;25;1
2026-04-25 22:30:00;sin_act_cocina_comedor;0;0.279;0.193;0.229;40;40;40;0;27.666667;27;28;0.479463;92.198;64.295;159.907;0;0;0;0;0;0;1;30;1
2026-04-25 22:30:30;sin_act_cocina_comedor;0.31;0.31;0.176;0.209;40;40;40;0;27;27;27;0;155.842;68.943;160.027;0;0;0;0;0;0;0;25;1
2026-04-25 22:31:00;sin_act_cocina_comedor;0;0.311;0.175;0.211;39.033333;39;40;0.182574;27;27;27;0;159.289;102.403;184.517;0;0;0;0;0;0;1;25;1
2026-04-25 22:31:30;sin_act_cocina_comedor;0;0.315;0.201;0.212;39;39;39;0;27;27;27;0;159.718;69.029;164.16;0;0;0;0;0;0;1;19;1
2026-04-25 22:32:00;sin_act_cocina_comedor;0;0.296;0;0.213;39;39;39;0;27;27;27;0;159.632;69.046;159.632;0;0;0;0;0;0;0;27;1
2026-04-25 22:32:30;sin_act_cocina_comedor;0.264;0.337;0.2;0.221;39;39;39;0;27;27;27;0;155.413;109.228;192.903;0;0;0;0;0;0;1;25;1
2026-04-25 22:33:00;sin_act_cocina_comedor;0;0.32;0.2;0.22;39;39;39;0;27;27;27;0;158.809;67.811;159.221;0;0;0;0;0;0;1;25;1
2026-04-25 22:33:30;sin_act_cocina_comedor;0.281;0.297;0.185;0.219;39;39;39;0;27;27;27;0;157.951;69.475;159.598;0;0;0;0;0;0;1;26;1
2026-04-25 22:34:00;sin_act_cocina_comedor;0.284;0.294;0.179;0.227;39.866667;39;40;0.345746;27;27;27;0;159.787;64.896;160.198;0;0;0;0;0;0;1;22;1
2026-04-25 22:34:30;sin_act_cocina_comedor;0.266;0.285;0.209;0.23;40;40;40;0;27;27;27;0;159.512;64.947;159.735;0;0;0;0;0;0;1;23;1
2026-04-25 22:35:00;sin_act_cocina_comedor;0;0.308;0.199;0.224;40;40;40;0;27;27;27;0;159.032;64.415;180.212;1;30;1;0;0;0;1;25;1
2026-04-25 22:35:30;sin_act_cocina_comedor;0;0.286;0.19;0.204;40;40;40;0;27;27;27;0;69.08;69.08;198.82;1;30;1;0;0;0;0;25;1
2026-04-25 22:36:00;sin_act_cocina_comedor;0.277;0.299;0;0.197;40;40;40;0;27;27;27;0;68.446;64.415;161.484;0;6;1;0;0;0;0;25;1
2026-04-25 22:36:30;sin_act_cocina_comedor;0;0.307;0.178;0.214;40;40;40;0;27;27;27;0;159.152;65.204;161.519;0;0;0;0;0;0;0;20;1
2026-04-25 22:37:00;sin_act_cocina_comedor;0.284;0.291;0;0.213;40.133333;40;41;0.345746;27;27;27;0;159.546;68.514;159.615;0;0;0;0;0;0;0;24;1
2026-04-25 22:37:30;sin_act_cocina_comedor;0;0.284;0.177;0.215;41;41;41;0;27;27;27;0;159.701;64.896;189.353;0;0;0;0;0;0;0;24;1
2026-04-25 22:38:00;sin_act_cocina_comedor;0.271;0.298;0;0.213;41;41;41;0;27;27;27;0;110.034;109.657;172.46;0;0;0;0;0;0;0;25;1
2026-04-25 22:38:30;sin_act_cocina_comedor;0.27;0.35;0.183;0.223;41;41;41;0;27;27;27;0;160.027;55.206;160.027;0;0;0;0;0;0;0;23;1
2026-04-25 22:39:00;sin_act_cocina_comedor;0;0.316;0.18;0.217;41;41;41;0;27;27;27;0;68.463;68.463;160.044;0;0;0;0;0;0;1;27;1
2026-04-25 22:39:30;sin_act_cocina_comedor;0.263;0.278;0.193;0.206;41;41;41;0;27;27;27;0;155.773;19.997;185.271;1;24;1;0;0;0;1;30;1
2026-04-25 22:40:00;sin_act_cocina_comedor;0.288;0.288;0.189;0.217;41;41;41;0;27;27;27;0;159.735;64.776;163.079;0;26;1;0;0;0;1;25;1
2026-04-25 22:40:30;sin_act_cocina_comedor;0;0.285;0.187;0.222;41;41;41;0;27;27;27;0;158.998;64.776;159.941;0;0;0;0;0;0;1;25;1
2026-04-25 22:41:00;sin_act_cocina_comedor;0;0.291;0.212;0.249;41;41;41;0;27;27;27;0;154.847;64.69;183.454;1;9;1;0;0;0;1;20;1
2026-04-25 22:41:30;sin_act_cocina_comedor;0;0.297;0.213;0.232;41;41;41;0;27;27;27;0;159.118;37.147;175.153;1;30;1;0;0;0;1;30;1
2026-04-25 22:42:00;sin_act_cocina_comedor;0;0.286;0.174;0.235;41.966667;41;42;0.182574;27;27;27;0;159.015;64.364;159.495;1;30;1;0;0;0;1;24;1
2026-04-25 22:42:30;sin_act_cocina_comedor;0;0.336;0;0.202;42;42;42;0;27;27;27;0;159.118;138.829;159.546;1;30;1;0;0;0;1;25;1
2026-04-25 22:43:00;sin_act_cocina_comedor;0;0.297;0;0.211;42.6;42;43;0.498273;27;27;27;0;158.809;69.921;173.061;0;18;1;0;0;0;1;30;1
2026-04-25 22:43:30;sin_act_cocina_comedor;0;0.293;0;0.201;43;43;43;0;27;27;27;0;159.341;48.552;160.061;0;0;0;0;0;0;1;18;1
2026-04-25 22:44:00;sin_act_cocina_comedor;0;0.291;0.186;0.202;43;43;43;0;27;27;27;0;68.291;68.291;183.642;0;0;0;0;0;0;1;30;1
2026-04-25 22:44:30;sin_act_cocina_comedor;0.273;0.284;0;0.21;43;43;43;0;27;27;27;0;159.306;56.492;162.342;0;0;0;0;0;0;1;25;1
2026-04-25 22:45:00;sin_act_cocina_comedor;0.279;0.344;0.188;0.234;43;43;43;0;27;27;27;0;159.186;110.086;185.237;0;0;0;0;0;0;1;25;1
2026-04-25 22:45:30;sin_act_cocina_comedor;0.273;0.291;0.188;0.218;43;43;43;0;27;27;27;0;159.118;69.389;159.632;0;0;0;0;0;0;0;30;1
2026-04-25 22:46:00;sin_act_cocina_comedor;0;0.377;0.203;0.226;43.8;43;44;0.406838;27;27;27;0;159.426;64.827;159.529;0;0;0;0;0;0;1;29;1
2026-04-25 22:46:30;sin_act_cocina_comedor;0;0.304;0.184;0.229;44;44;44;0;27;27;27;0;159.324;64.707;185.529;0;0;0;0;0;0;1;26;1
2026-04-25 22:47:00;sin_act_cocina_comedor;0;0.298;0.184;0.253;44;44;44;0;27;27;27;0;159.392;65.153;159.855;0;0;0;0;0;0;1;30;1
2026-04-25 22:47:30;sin_act_cocina_comedor;0;0.298;0.176;0.23;44;44;44;0;27;27;27;0;158.637;65.221;176.559;0;0;0;0;0;0;1;29;1
2026-04-25 22:48:00;sin_act_cocina_comedor;0;0.301;0.205;0.216;44;44;44;0;27;27;27;0;159.066;64.776;159.529;0;0;0;0;0;0;1;26;1
2026-04-25 22:48:30;sin_act_cocina_comedor;0;0.287;0;0.208;44;44;44;0;27;27;27;0;159.169;64.827;160.335;0;0;0;0;0;0;1;30;1
2026-04-25 22:49:00;sin_act_cocina_comedor;0;0.272;0.194;0.208;44;44;44;0;27;27;27;0;70.641;65.324;159.924;0;0;0;0;0;0;0;29;1
2026-04-25 22:49:30;sin_act_cocina_comedor;0;0.31;0;0.232;43.966667;43;44;0.182574;27;27;27;0;159.186;64.878;159.667;0;0;0;0;0;0;1;30;1
2026-04-25 22:50:00;sin_act_cocina_comedor;0.262;0.279;0.226;0.226;43;43;43;0;27;27;27;0;158.432;90.895;159.958;0;0;0;0;0;0;1;30;1
2026-04-25 22:50:30;sin_act_cocina_comedor;0.263;0.298;0.192;0.23;43;43;43;0;27;27;27;0;158.86;69.406;161.536;0;0;0;0;0;0;1;30;1
2026-04-25 22:51:00;sin_act_cocina_comedor;0;0.307;0.18;0.223;43;43;43;0;27;27;27;0;159.752;64.535;160.713;0;0;0;0;0;0;1;25;1
2026-04-25 22:51:30;sin_act_cocina_comedor;0.282;0.282;0.191;0.227;43;43;43;0;27;27;27;0;159.066;69.783;159.684;0;0;0;0;0;0;1;25;1
2026-04-25 22:52:00;sin_act_cocina_comedor;0;0.31;0;0.212;42;42;42;0;27;27;27;0;159.495;18.591;159.924;0;0;0;0;0;0;1;25;1
2026-04-25 22:52:30;sin_act_cocina_comedor;0.272;0.293;0.19;0.226;42;42;42;0;27;27;27;0;159.066;68.549;159.632;0;0;0;0;0;0;1;25;1
2026-04-25 22:53:00;sin_act_cocina_comedor;0.265;0.285;0.205;0.235;42;42;42;0;27;27;27;0;162.033;158.792;163.405;0;0;0;0;0;0;1;30;1
2026-04-25 22:53:30;sin_act_cocina_comedor;0;0.297;0.22;0.228;42;42;42;0;27;27;27;0;159.135;64.741;159.975;0;0;0;0;0;0;1;30;1
2026-04-25 22:54:00;sin_act_cocina_comedor;0.263;0.292;0.193;0.22;42;42;42;0;27;27;27;0;159.169;156.254;159.649;0;0;0;0;0;0;1;30;1
2026-04-25 22:54:30;sin_act_cocina_comedor;0.262;0.317;0.185;0.238;42;42;42;0;27;27;27;0;160.112;48.432;160.112;0;0;0;0;0;0;1;30;1
2026-04-25 22:55:00;sin_act_cocina_comedor;0.295;0.295;0.176;0.222;42;42;42;0;27;27;27;0;159.529;64.844;160.112;0;0;0;0;0;0;1;30;1
2026-04-25 22:55:30;sin_act_cocina_comedor;0.27;0.305;0.184;0.218;41.133333;41;42;0.345746;27;27;27;0;70.675;70.658;159.735;0;0;0;0;0;0;1;30;1
2026-04-25 22:56:00;sin_act_cocina_comedor;0.266;0.323;0.179;0.225;41;41;41;0;27;27;27;0;65.324;64.827;159.821;0;0;0;0;0;0;1;30;1
2026-04-25 22:56:30;sin_act_cocina_comedor;0.35;0.35;0;0.216;41;41;41;0;27;27;27;0;68.137;64.518;160.267;0;0;0;0;0;0;1;30;1
2026-04-25 22:57:00;sin_act_cocina_comedor;0.287;0.35;0.178;0.216;41;41;41;0;27;27;27;0;159.598;68.977;160.13;0;0;0;0;0;0;1;30;1
2026-04-25 22:57:30;sin_act_cocina_comedor;0;0.293;0;0.224;41;41;41;0;27;27;27;0;68.977;64.896;160.044;0;0;0;0;0;0;1;30;1
2026-04-25 22:58:00;sin_act_cocina_comedor;0;0.291;0.176;0.202;40.966667;40;41;0.182574;27;27;27;0;159.255;69.389;159.649;0;0;0;0;0;0;1;30;1
2026-04-25 22:58:30;sin_act_cocina_comedor;0;0.301;0;0.205;40;40;40;0;27;27;27;0;159.564;159.101;160.901;0;0;0;0;0;0;0;30;1
2026-04-25 22:59:00;sin_act_cocina_comedor;0;0.31;0;0.202;40;40;40;0;27;27;27;0;159.032;65.582;160.009;0;0;0;0;0;0;1;22;1
2026-04-25 22:59:30;sin_act_cocina_comedor;0;0.291;0;0.205;40;40;40;0;27;27;27;0;159.924;65.204;173.867;1;26;1;0;0;0;0;23;1
2026-04-25 23:00:00;sin_act_cocina_comedor;0.278;0.278;0.185;0.201;40;40;40;0;27;27;27;0;146.855;64.844;159.958;1;30;1;0;0;0;0;30;1
2026-04-25 23:00:30;sin_act_cocina_comedor;0;0.279;0.178;0.225;40;40;40;0;27;27;27;0;158.689;64.364;159.907;1;30;1;0;0;0;0;30;1
2026-04-25 23:01:00;sin_act_cocina_comedor;0;0.304;0.182;0.22;40;40;40;0;27;27;27;0;159.392;65.273;167.641;1;30;1;0;0;0;0;30;1
2026-04-25 23:01:30;sin_act_cocina_comedor;0;0.29;0.211;0.211;40;40;40;0;27;27;27;0;154.985;64.364;166.201;1;30;1;0;0;0;1;25;1
2026-04-25 23:02:00;sin_act_cocina_comedor;0.264;0.288;0.204;0.225;40;40;40;0;27;27;27;0;159.203;158.74;161.69;1;30;1;0;0;0;1;25;1
2026-04-25 23:02:30;sin_act_cocina_comedor;0.27;0.283;0.18;0.235;40;40;40;0;27;27;27;0;159.324;65.702;159.752;0;0;0;0;0;0;0;30;1
2026-04-25 23:03:00;sin_act_cocina_comedor;0;0.297;0.181;0.26;40;40;40;0;27;27;27;0;159.358;149.462;164.52;0;0;0;0;0;0;1;25;1
2026-04-25 23:03:30;sin_act_cocina_comedor;0;0.302;0.197;0.219;39.066667;39;40;0.253708;27;27;27;0;159.221;65.324;160.13;0;0;0;0;0;0;0;22;1
2026-04-25 23:04:00;sin_act_cocina_comedor;0.28;0.288;0.214;0.214;39;39;39;0;27;27;27;0;159.598;69.492;160.335;0;0;0;0;0;0;1;28;1
2026-04-25 23:04:30;sin_act_cocina_comedor;0;0.356;0.207;0.231;39;39;39;0;27;27;27;0;68.549;68.549;159.787;0;0;0;0;0;0;1;30;1
2026-04-25 23:05:00;sin_act_cocina_comedor;0.265;0.322;0.185;0.231;39;39;39;0;27;27;27;0;64.878;64.878;160.181;0;0;0;0;0;0;1;22;1
2026-04-25 23:05:30;sin_act_cocina_comedor;0;0.305;0.177;0.231;39;39;39;0;27;27;27;0;155.979;69.012;179.355;0;0;0;0;0;0;1;23;1
2026-04-25 23:06:00;sin_act_cocina_comedor;0;0.282;0.185;0.222;39;39;39;0;27;27;27;0;159.581;67.348;160.13;0;0;0;0;0;0;0;30;1
2026-04-25 23:06:30;sin_act_cocina_comedor;0;0.283;0.174;0.214;39;39;39;0;27;27;27;0;159.546;110.6;191.171;0;0;0;0;0;0;1;30;1
2026-04-25 23:07:00;sin_act_cocina_comedor;0;0.298;0.177;0.218;39;39;39;0;27;27;27;0;158.998;158.655;181.739;0;0;0;0;0;0;1;30;1
2026-04-25 23:07:30;sin_act_cocina_comedor;0.267;0.276;0.197;0.219;39;39;39;0;27;27;27;0;159.615;68.549;159.615;0;0;0;0;0;0;0;30;1
2026-04-25 23:08:00;sin_act_cocina_comedor;0;0.3;0.183;0.216;39;39;39;0;27;27;27;0;159.598;157.763;160.027;0;0;0;0;0;0;1;30;1
2026-04-25 23:08:30;sin_act_cocina_comedor;0;0.3;0.197;0.197;39;39;39;0;27;27;27;0;159.924;68.514;165.052;0;0;0;0;0;0;1;30;1
2026-04-25 23:09:00;sin_act_cocina_comedor;0;0.322;0.182;0.217;39;39;39;0;27;27;27;0;158.963;64.364;188.942;1;29;1;0;0;0;1;30;1
2026-04-25 23:09:30;sin_act_cocina_comedor;0.268;0.315;0.205;0.218;39;39;39;0;27;27;27;0;159.478;64.364;159.598;1;29;1;0;0;0;1;25;1
2026-04-25 23:10:00;sin_act_cocina_comedor;0;0.286;0.175;0.224;39;39;39;0;27;27;27;0;159.392;56.235;182.442;0;16;1;0;0;0;0;30;1
2026-04-25 23:10:30;sin_act_cocina_comedor;0.28;0.29;0.225;0.225;39;39;39;0;27;27;27;0;158.535;64.364;159.872;0;0;0;0;0;0;1;30;1
2026-04-25 23:11:00;sin_act_cocina_comedor;0;0.339;0.186;0.225;39;39;39;0;27;27;27;0;158.998;65.324;159.512;0;0;0;0;0;0;1;30;1
2026-04-25 23:11:30;sin_act_cocina_comedor;0.27;0.289;0.233;0.235;39;39;39;0;27;27;27;0;171.997;64.347;171.997;0;0;0;0;0;0;1;30;1
2026-04-25 23:12:00;sin_act_cocina_comedor;0;0.326;0.199;0.237;39;39;39;0;27;27;27;0;159.066;64.776;162.548;0;0;0;0;0;0;1;30;1
2026-04-25 23:12:30;sin_act_cocina_comedor;0.282;0.285;0.202;0.227;39;39;39;0;27;27;27;0;158.415;64.741;159.444;0;0;0;0;0;0;0;30;1
2026-04-25 23:13:00;sin_act_cocina_comedor;0;0.298;0.197;0.242;39;39;39;0;27;27;27;0;89.626;64.947;172.186;0;0;0;0;0;0;1;28;1
2026-04-25 23:13:30;sin_act_cocina_comedor;0;0.289;0.205;0.232;39;39;39;0;27;27;27;0;162.959;68.651;198.546;0;0;0;0;0;0;1;27;1
2026-04-25 23:14:00;sin_act_cocina_comedor;0.269;0.315;0.2;0.211;39;39;39;0;27;27;27;0;159.324;64.45;162.959;0;0;0;0;0;0;1;25;1
2026-04-25 23:14:30;sin_act_cocina_comedor;0.275;0.306;0.198;0.217;39;39;39;0;27;27;27;0;156.528;65.719;160.352;0;0;0;0;0;0;1;30;1
2026-04-25 23:15:00;sin_act_cocina_comedor;0.298;0.298;0.183;0.206;39;39;39;0;27;27;27;0;159.924;64.896;159.924;0;0;0;0;0;0;1;25;1
2026-04-25 23:15:30;sin_act_cocina_comedor;0;0.298;0.182;0.215;39;39;39;0;26.766667;26;27;0.430183;159.392;64.535;171.706;0;0;0;0;0;0;0;23;1
2026-04-25 23:16:00;sin_act_cocina_comedor;0;0.298;0.191;0.207;39;39;39;0;26;26;26;0;159.787;64.896;160.284;0;0;0;0;0;0;1;22;1
2026-04-25 23:16:30;sin_act_cocina_comedor;0;0.3;0;0.22;39;39;39;0;26;26;26;0;159.718;109.743;160.318;0;0;0;0;0;0;1;25;1
2026-04-25 23:17:00;sin_act_cocina_comedor;0;0.327;0;0.237;39;39;39;0;26;26;26;0;159.392;68.617;159.787;0;0;0;0;0;0;1;25;1
2026-04-25 23:17:30;sin_act_cocina_comedor;0;0.275;0.174;0.211;39;39;39;0;26;26;26;0;71.275;71.275;183.385;0;0;0;0;0;0;1;25;1
2026-04-25 23:18:00;sin_act_cocina_comedor;0.269;0.312;0;0.195;39;39;39;0;26;26;26;0;160.404;65.839;160.404;0;0;0;0;0;0;1;24;1
2026-04-25 23:18:30;sin_act_cocina_comedor;0.296;0.33;0.175;0.207;39;39;39;0;26;26;26;0;69.921;69.509;160.404;0;0;0;0;0;0;1;21;1
2026-04-25 23:19:00;sin_act_cocina_comedor;0.263;0.297;0;0.212;39;39;39;0;26;26;26;0;160.232;64.844;160.284;0;0;0;0;0;0;1;30;1
2026-04-25 23:19:30;sin_act_cocina_comedor;0;0.34;0;0.199;39;39;39;0;26;26;26;0;159.718;65.359;174.673;0;0;0;0;0;0;0;30;1
2026-04-25 23:20:00;sin_act_cocina_comedor;0.293;0.293;0;0.199;39;39;39;0;26;26;26;0;183.676;67.451;183.676;0;0;0;0;0;0;1;25;1
2026-04-25 23:20:30;sin_act_cocina_comedor;0.296;0.296;0;0.205;39;39;39;0;26;26;26;0;160.215;65.376;166.578;0;0;0;0;0;0;1;30;1
2026-04-25 23:21:00;sin_act_cocina_comedor;0;0.295;0.2;0.2;39;39;39;0;26;26;26;0;159.546;65.307;160.438;0;0;0;0;0;0;1;26;1
2026-04-25 23:21:30;sin_act_cocina_comedor;0;0.338;0.186;0.204;39;39;39;0;26;26;26;0;159.478;65.427;159.958;0;0;0;0;0;0;1;30;1
2026-04-25 23:22:00;sin_act_cocina_comedor;0;0.291;0.191;0.196;39;39;39;0;26;26;26;0;159.872;64.467;160.284;0;0;0;0;0;0;1;30;1
2026-04-25 23:22:30;sin_act_cocina_comedor;0;0.286;0.175;0.215;39.4;39;40;0.498273;26;26;26;0;64.57;64.57;192.354;0;0;0;0;0;0;1;30;1
2026-04-25 23:23:00;sin_act_cocina_comedor;0;0.274;0;0.214;40;40;40;0;26;26;26;0;160.13;68.394;177.228;0;0;0;0;0;0;0;30;1
2026-04-25 23:23:30;sin_act_cocina_comedor;0.266;0.289;0.193;0.202;40;40;40;0;26;26;26;0;159.701;64.827;160.181;0;0;0;0;0;0;1;30;1
2026-04-25 23:24:00;sin_act_cocina_comedor;0;0.289;0.177;0.198;40;40;40;0;26;26;26;0;159.615;68.6;173.541;0;0;0;0;0;0;1;30;1
2026-04-25 23:24:30;sin_act_cocina_comedor;0;0.287;0.197;0.224;40;40;40;0;26;26;26;0;159.221;68.926;159.924;0;0;0;0;0;0;1;30;1
2026-04-25 23:25:00;sin_act_cocina_comedor;0;0.327;0.183;0.227;40;40;40;0;26;26;26;0;158.637;64.347;159.924;0;0;0;0;0;0;1;24;1
2026-04-25 23:25:30;sin_act_cocina_comedor;0;0.283;0.178;0.234;40;40;40;0;27;27;27;0;160.027;67.657;168.927;0;0;0;0;0;0;0;30;1
2026-04-25 23:26:00;sin_act_cocina_comedor;0.263;0.284;0;0.209;40;40;40;0;27;27;27;0;159.478;68.514;159.872;0;0;0;0;0;0;1;30;1
2026-04-25 23:26:30;sin_act_cocina_comedor;0;0.3;0.175;0.219;40;40;40;0;27;27;27;0;158.998;64.415;160.438;0;0;0;0;0;0;1;25;1
2026-04-25 23:27:00;sin_act_cocina_comedor;0.262;0.302;0.175;0.21;40;40;40;0;27;27;27;0;64.415;64.415;159.941;0;0;0;0;0;0;1;20;1
2026-04-25 23:27:30;sin_act_cocina_comedor;0;0.284;0.193;0.202;40;40;40;0;27;27;27;0;159.203;65.685;169.819;0;0;0;0;0;0;1;25;1
2026-04-25 23:28:00;sin_act_cocina_comedor;0.263;0.308;0.188;0.212;40;40;40;0;27;27;27;0;69.783;64.415;159.512;0;0;0;0;0;0;0;25;1
2026-04-25 23:28:30;sin_act_cocina_comedor;0;0.331;0.19;0.213;40;40;40;0;27;27;27;0;154.264;65.221;159.941;0;0;0;0;0;0;1;25;1
2026-04-25 23:29:00;sin_act_cocina_comedor;0;0.3;0;0.212;40;40;40;0;27;27;27;0;190.845;64.518;190.845;0;0;0;0;0;0;1;25;1
2026-04-25 23:29:30;sin_act_cocina_comedor;0;0.275;0;0.214;40;40;40;0;27;27;27;0;82.08;65.359;188.719;0;0;0;0;0;0;0;20;1
2026-04-25 23:30:00;sin_act_cocina_comedor;0.28;0.296;0.187;0.231;40;40;40;0;27;27;27;0;64.878;64.878;159.787;0;0;0;0;0;0;0;26;1
2026-04-25 23:30:30;sin_act_cocina_comedor;0;0.293;0.174;0.219;40;40;40;0;27;27;27;0;159.118;69.08;159.752;0;0;0;0;0;0;0;24;1
2026-04-25 23:31:00;sin_act_cocina_comedor;0.267;0.294;0;0.229;40;40;40;0;27;27;27;0;159.221;68.617;159.752;0;0;0;0;0;0;0;25;1
2026-04-25 23:31:30;sin_act_cocina_comedor;0.281;0.3;0.192;0.227;40.133333;40;41;0.345746;26.866667;26;27;0.345746;159.238;68.651;160.044;0;0;0;0;0;0;0;30;1
2026-04-25 23:32:00;sin_act_cocina_comedor;0.31;0.359;0;0.214;41;41;41;0;26.133333;26;27;0.345746;158.86;64.93;159.701;0;0;0;0;0;0;1;20;1
2026-04-25 23:32:30;sin_act_cocina_comedor;0;0.309;0.183;0.211;41;41;41;0;27;27;27;0;158.963;64.467;197.053;0;0;0;0;0;0;1;30;1
2026-04-25 23:33:00;sin_act_cocina_comedor;0.276;0.286;0.189;0.2;41;41;41;0;26.233333;26;27;0.430183;110.686;64.398;172.735;1;7;1;0;0;0;1;25;1
2026-04-25 23:33:30;sin_act_cocina_comedor;0;0.284;0.202;0.202;41;41;41;0;26;26;26;0;159.838;69.457;167.881;1;30;1;0;0;0;1;21;1
2026-04-25 23:34:00;sin_act_cocina_comedor;0;0.297;0;0.21;41;41;41;0;26;26;26;0;159.289;68.137;160.301;1;30;1;0;0;0;1;29;1
2026-04-25 23:34:30;sin_act_cocina_comedor;0;0.315;0.175;0.214;41;41;41;0;26;26;26;0;159.718;64.913;160.112;1;30;1;0;0;0;0;20;1
2026-04-25 23:35:00;sin_act_cocina_comedor;0.268;0.304;0;0.204;41;41;41;0;26;26;26;0;159.255;32.757;160.009;0;10;1;0;0;0;1;25;1
2026-04-25 23:35:30;sin_act_cocina_comedor;0;0.297;0;0.211;41;41;41;0;26;26;26;0;159.529;64.827;160.078;1;25;1;0;0;0;0;25;1
2026-04-25 23:36:00;sin_act_cocina_comedor;0.281;0.308;0.186;0.212;41;41;41;0;26;26;26;0;158.689;68.96;159.975;0;26;1;0;0;0;1;21;1
2026-04-25 23:36:30;sin_act_cocina_comedor;0.281;0.319;0.19;0.217;41.033333;41;42;0.182574;26;26;26;0;159.118;67.983;176.113;0;0;0;0;0;0;1;29;1
2026-04-25 23:37:00;sin_act_cocina_comedor;0;0.337;0.175;0.231;42;42;42;0;26;26;26;0;159.924;138.092;159.958;1;9;1;0;0;0;1;20;1
2026-04-25 23:37:30;sin_act_cocina_comedor;0;0.291;0.188;0.216;42;42;42;0;26.633333;26;27;0.490133;159.066;64.433;161.913;1;30;1;0;0;0;1;25;1
2026-04-25 23:38:00;sin_act_cocina_comedor;0.271;0.282;0.196;0.217;42;42;42;0;27;27;27;0;159.341;154.83;159.598;0;11;1;0;0;0;1;25;1
2026-04-25 23:38:30;sin_act_cocina_comedor;0.282;0.317;0.18;0.224;42;42;42;0;26.766667;26;27;0.430183;68.857;64.415;160.027;1;2;1;0;0;0;1;22;1
2026-04-25 23:39:00;sin_act_cocina_comedor;0;0.291;0.176;0.225;42;42;42;0;26;26;26;0;69.783;64.312;171.328;1;30;1;0;0;0;1;23;1
2026-04-25 23:39:30;sin_act_cocina_comedor;0.267;0.296;0;0.197;42;42;42;0;26;26;26;0;159.615;155.791;160.027;1;29;1;0;0;0;1;25;1
2026-04-25 23:40:00;sin_act_cocina_comedor;0;0.3;0;0.211;42;42;42;0;26;26;26;0;159.529;40.937;159.615;0;8;1;0;0;0;1;25;1
2026-04-25 23:40:30;sin_act_cocina_comedor;0.265;0.291;0.218;0.218;42;42;42;0;26;26;26;0;159.529;155.893;159.649;0;0;0;0;0;0;0;25;1
2026-04-25 23:41:00;sin_act_cocina_comedor;0.263;0.283;0.194;0.218;42;42;42;0;26;26;26;0;159.615;65.204;159.667;0;0;0;0;0;0;1;30;1
2026-04-25 23:41:30;sin_act_cocina_comedor;0;0.36;0.197;0.215;42;42;42;0;26;26;26;0;159.015;64.518;160.061;0;0;0;0;0;0;1;25;1
2026-04-25 23:42:00;sin_act_cocina_comedor;0.266;0.283;0;0.217;42;42;42;0;26;26;26;0;159.169;68.514;160.473;0;0;0;0;0;0;1;25;1
2026-04-25 23:42:30;sin_act_cocina_comedor;0;0.31;0.202;0.227;42.8;42;43;0.406838;26;26;26;0;158.86;68.703;159.701;0;0;0;0;0;0;0;25;1
