timestamp;activity;sala_acs712_salatv_current_last;sala_acs712_salatv_current_max;sala_c1001_sala_apnea_events_sum;sala_c1001_sala_apnea_events_max;sala_c1001_sala_heartbeat_bpm_mean;sala_c1001_sala_heartbeat_bpm_min;sala_c1001_sala_heartbeat_bpm_max;sala_c1001_sala_heartbeat_bpm_std;sala_c1001_sala_in_bed_last;sala_c1001_sala_large_body_move_sum;sala_c1001_sala_large_body_move_max;sala_c1001_sala_minor_body_move_sum;sala_c1001_sala_minor_body_move_max;sala_c1001_sala_presence_last;sala_c1001_sala_respiration_rpm_mean;sala_c1001_sala_respiration_rpm_min;sala_c1001_sala_respiration_rpm_max;sala_c1001_sala_respiration_rpm_std;sala_c1001_sala_sleep_quality_s_last;sala_c1001_sala_sleep_state_last;sala_c1001_sala_turnover_count_sum;sala_c1001_sala_turnover_count_max;sala_hc_sr04_sala_distance_last;sala_hc_sr04_sala_distance_min;sala_hc_sr04_sala_distance_max;sala_hc_sr04_salatv_distance_last;sala_hc_sr04_salatv_distance_min;sala_hc_sr04_salatv_distance_max;sala_pir_sala_1_movement_last;sala_pir_sala_1_movement_sum;sala_pir_sala_1_movement_max
2026-04-20 04:42:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;74.037000;74.037000;81.685000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-20 04:43:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;74.963000;74.037000;105.798000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-20 04:43:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;80.845000;74.963000;81.222000;262.481000;262.481000;262.481000;0.000000;0.000000;0.000000
2026-04-20 04:44:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;81.685000;58.327000;120.136000;262.189000;262.189000;262.635000;0.000000;0.000000;0.000000
2026-04-20 04:44:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;81.685000;80.759000;81.685000;253.786000;253.786000;261.709000;0.000000;0.000000;0.000000
2026-04-20 04:45:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;82.217000;81.685000;82.217000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-20 04:45:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;81.737000;74.894000;82.217000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-20 04:46:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;81.685000;75.323000;81.737000;263.064000;260.783000;263.064000;0.000000;0.000000;0.000000
2026-04-20 04:46:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;75.734000;74.465000;81.685000;262.103000;262.103000;262.103000;0.000000;0.000000;0.000000
2026-04-20 04:47:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;81.257000;74.551000;81.257000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-20 04:47:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;81.154000;81.154000;81.668000;262.961000;262.961000;292.888000;0.000000;0.000000;0.000000
2026-04-20 04:48:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;81.771000;47.643000;110.069000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-20 04:48:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;81.308000;81.257000;82.097000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-20 04:49:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;82.114000;74.568000;82.114000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-20 04:49:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;75.323000;75.323000;82.114000;262.069000;262.069000;262.069000;0.000000;0.000000;0.000000
2026-04-20 04:50:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;82.114000;75.323000;82.114000;261.692000;260.886000;261.692000;0.000000;0.000000;0.000000
2026-04-20 04:50:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;82.114000;74.500000;82.114000;262.601000;262.601000;262.601000;0.000000;0.000000;0.000000
2026-04-20 04:51:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;81.274000;81.274000;82.114000;260.749000;260.749000;262.515000;1.000000;3.000000;1.000000
2026-04-20 04:51:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;88.665000;81.274000;88.665000;263.081000;263.081000;263.081000;1.000000;30.000000;1.000000
2026-04-20 04:52:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;900.000000;100.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;81.257000;33.580000;107.942000;262.549000;261.640000;262.549000;1.000000;5.000000;1.000000
2026-04-20 04:52:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;75.409000;75.409000;82.526000;263.064000;261.229000;263.064000;1.000000;30.000000;1.000000
2026-04-20 04:53:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;81.274000;75.409000;81.685000;261.760000;260.852000;263.030000;0.000000;2.000000;1.000000
2026-04-20 04:53:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;81.257000;76.678000;81.274000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-20 04:54:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;78.187000;78.187000;82.114000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-20 04:54:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;75.734000;74.551000;82.183000;261.778000;261.778000;261.778000;0.000000;0.000000;0.000000
2026-04-20 04:55:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;81.308000;75.734000;81.308000;262.155000;261.297000;262.155000;0.000000;0.000000;0.000000
2026-04-20 04:55:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;81.737000;81.308000;81.737000;262.601000;262.601000;262.601000;0.000000;0.000000;0.000000
2026-04-20 04:56:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;81.274000;81.274000;82.200000;262.618000;261.760000;262.618000;0.000000;0.000000;0.000000
2026-04-20 04:56:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;0.000000;0.000000;0.000000;0.000000;10.000000;3.000000;0.000000;0.000000;82.166000;75.306000;82.166000;260.011000;260.011000;262.566000;0.000000;0.000000;0.000000
2026-04-20 04:57:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1200.000000;100.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;74.911000;74.911000;82.166000;262.669000;261.263000;262.669000;0.000000;0.000000;0.000000
2026-04-20 04:57:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;81.668000;74.911000;82.097000;262.618000;262.155000;262.618000;0.000000;0.000000;0.000000
2026-04-20 04:58:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;80.828000;76.163000;82.114000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-20 04:58:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;75.752000;75.752000;82.097000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-20 04:59:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;76.163000;75.752000;82.423000;260.817000;260.817000;260.817000;0.000000;0.000000;0.000000
2026-04-20 04:59:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;75.752000;75.752000;82.114000;263.064000;263.064000;263.064000;0.000000;0.000000;0.000000
2026-04-20 05:00:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;81.703000;75.752000;82.183000;261.332000;261.332000;261.332000;0.000000;0.000000;0.000000
2026-04-20 05:00:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;75.323000;75.323000;81.703000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-20 05:01:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;82.114000;75.323000;82.955000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-20 05:01:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;81.685000;75.734000;82.114000;262.601000;262.601000;262.601000;0.000000;0.000000;0.000000
2026-04-20 05:02:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;82.097000;75.409000;82.097000;261.640000;261.366000;261.640000;0.000000;0.000000;0.000000
2026-04-20 05:02:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;81.788000;75.734000;82.097000;261.726000;261.280000;262.944000;0.000000;0.000000;0.000000
2026-04-20 05:03:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;82.543000;81.668000;82.543000;261.297000;260.937000;261.297000;0.000000;0.000000;0.000000
2026-04-20 05:03:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;84.412000;75.734000;84.412000;261.332000;261.332000;263.441000;0.000000;0.000000;0.000000
2026-04-20 05:04:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;81.257000;75.323000;107.016000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-20 05:04:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;81.685000;75.323000;81.685000;261.332000;261.332000;262.155000;0.000000;0.000000;0.000000
2026-04-20 05:05:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;81.685000;81.257000;81.685000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-20 05:05:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;82.114000;74.465000;82.114000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-20 05:06:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;75.288000;75.288000;82.629000;262.532000;260.286000;262.532000;0.000000;0.000000;0.000000
2026-04-20 05:06:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;81.257000;74.860000;81.308000;262.155000;262.155000;262.155000;0.000000;0.000000;0.000000
2026-04-20 05:07:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;32.000000;0.000000;48.000000;23.014238;1.000000;0.000000;0.000000;1900.000000;100.000000;1.000000;54.000000;0.000000;81.000000;38.836527;0.000000;2.000000;0.000000;0.000000;82.543000;75.820000;82.543000;262.584000;262.584000;262.584000;0.000000;0.000000;0.000000
2026-04-20 05:07:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;48.000000;48.000000;48.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;81.000000;81.000000;81.000000;0.000000;0.000000;2.000000;0.000000;0.000000;74.465000;74.465000;82.543000;261.692000;261.692000;262.961000;0.000000;0.000000;0.000000
2026-04-20 05:08:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;48.000000;48.000000;48.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;81.000000;81.000000;81.000000;0.000000;0.000000;2.000000;0.000000;0.000000;81.668000;74.465000;81.788000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-20 05:08:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;48.000000;48.000000;48.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;81.000000;81.000000;81.000000;0.000000;0.000000;2.000000;0.000000;0.000000;81.685000;81.257000;82.097000;237.305000;237.305000;237.305000;0.000000;0.000000;0.000000
2026-04-20 05:09:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;48.000000;48.000000;48.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;81.000000;81.000000;81.000000;0.000000;0.000000;2.000000;0.000000;0.000000;81.668000;81.668000;82.200000;236.979000;236.979000;236.979000;0.000000;0.000000;0.000000
2026-04-20 05:09:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;48.000000;48.000000;48.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;81.000000;81.000000;81.000000;0.000000;0.000000;2.000000;0.000000;0.000000;82.011000;81.668000;82.114000;261.640000;261.640000;262.961000;0.000000;0.000000;0.000000
2026-04-20 05:10:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;48.000000;48.000000;48.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;81.000000;81.000000;81.000000;0.000000;0.000000;2.000000;0.000000;0.000000;80.828000;80.828000;82.011000;260.869000;260.869000;260.869000;0.000000;0.000000;0.000000
2026-04-20 05:10:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;48.000000;48.000000;48.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;81.000000;81.000000;81.000000;0.000000;0.000000;2.000000;0.000000;0.000000;82.217000;80.828000;82.217000;260.354000;260.354000;262.086000;0.000000;0.000000;0.000000
2026-04-20 05:11:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;48.000000;48.000000;48.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;81.000000;81.000000;81.000000;0.000000;0.000000;2.000000;0.000000;0.000000;81.685000;81.668000;82.217000;305.219000;260.834000;305.219000;0.000000;0.000000;0.000000
2026-04-20 05:11:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;48.000000;48.000000;48.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;81.000000;81.000000;81.000000;0.000000;0.000000;2.000000;0.000000;0.000000;75.409000;75.409000;82.217000;261.263000;261.263000;261.263000;0.000000;0.000000;0.000000
2026-04-20 05:12:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;48.000000;48.000000;48.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;81.000000;81.000000;81.000000;0.000000;0.000000;2.000000;0.000000;0.000000;75.734000;55.326000;82.200000;262.961000;260.286000;263.458000;0.000000;0.000000;0.000000
2026-04-20 05:12:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;48.000000;48.000000;48.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;81.000000;81.000000;81.000000;0.000000;0.000000;2.000000;0.000000;0.000000;81.788000;75.734000;81.788000;261.332000;261.246000;262.052000;0.000000;0.000000;0.000000
2026-04-20 05:13:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;48.000000;48.000000;48.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;81.000000;81.000000;81.000000;0.000000;0.000000;2.000000;0.000000;0.000000;81.685000;81.257000;81.788000;262.172000;262.172000;262.549000;0.000000;0.000000;0.000000
2026-04-20 05:13:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;48.000000;48.000000;48.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;81.000000;81.000000;81.000000;0.000000;0.000000;2.000000;0.000000;0.000000;75.734000;75.306000;81.685000;261.760000;261.760000;262.944000;0.000000;0.000000;0.000000
2026-04-20 05:14:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;48.000000;48.000000;48.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;81.000000;81.000000;81.000000;0.000000;0.000000;2.000000;0.000000;0.000000;81.685000;74.465000;81.788000;255.706000;255.706000;255.706000;0.000000;0.000000;0.000000
2026-04-20 05:14:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;48.000000;48.000000;48.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;81.000000;81.000000;81.000000;0.000000;0.000000;2.000000;0.000000;0.000000;81.685000;81.668000;81.685000;261.743000;261.743000;261.743000;0.000000;0.000000;0.000000
2026-04-20 05:15:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;48.000000;48.000000;48.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;81.000000;81.000000;81.000000;0.000000;0.000000;2.000000;0.000000;0.000000;81.617000;74.054000;81.685000;261.623000;261.246000;261.623000;0.000000;0.000000;0.000000
2026-04-20 05:15:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;48.000000;48.000000;48.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;81.000000;81.000000;81.000000;0.000000;0.000000;2.000000;0.000000;0.000000;57.212000;57.212000;129.997000;262.069000;259.462000;263.012000;0.000000;0.000000;0.000000
2026-04-20 05:16:00+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;48.000000;48.000000;48.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;81.000000;81.000000;81.000000;0.000000;0.000000;2.000000;0.000000;0.000000;82.097000;57.212000;82.097000;260.406000;260.406000;260.406000;0.000000;0.000000;0.000000
2026-04-20 05:16:30+00:00;uso_sofa_sala;0.000000;0.000000;0.000000;0.000000;48.000000;48.000000;48.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;81.000000;81.000000;81.000000;0.000000;0.000000;2.000000;0.000000;0.000000;81.685000;75.323000;82.097000;262.155000;262.155000;262.944000;0.000000;0.000000;0.000000
2026-04-20 05:17:00+00:00;descanso_sala;0.000000;0.000000;0.000000;0.000000;63.400000;48.000000;69.000000;9.445305;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;31.866667;14.000000;81.000000;30.135022;0.000000;1.000000;0.000000;0.000000;82.097000;75.323000;82.097000;260.920000;260.920000;262.584000;0.000000;0.000000;0.000000
2026-04-20 05:17:30+00:00;descanso_sala;0.000000;0.000000;0.000000;0.000000;69.000000;69.000000;69.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;14.000000;14.000000;14.000000;0.000000;0.000000;1.000000;0.000000;0.000000;81.325000;81.257000;82.114000;260.886000;260.886000;260.886000;0.000000;0.000000;0.000000
2026-04-20 05:18:00+00:00;descanso_sala;0.000000;0.000000;0.000000;0.000000;69.000000;69.000000;69.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;14.000000;14.000000;14.000000;0.000000;0.000000;1.000000;0.000000;0.000000;81.685000;81.240000;81.720000;260.903000;260.903000;262.498000;0.000000;0.000000;0.000000
2026-04-20 05:18:30+00:00;descanso_sala;0.000000;0.000000;0.000000;0.000000;69.000000;69.000000;69.000000;0.000000;1.000000;0.000000;0.000000;3000.000000;100.000000;1.000000;14.000000;14.000000;14.000000;0.000000;0.000000;1.000000;0.000000;0.000000;81.685000;81.668000;81.685000;260.028000;260.028000;263.081000;0.000000;0.000000;0.000000
