timestamp;activity;habitacion_acs712_habitaciontv_current_mean;habitacion_acs712_habitaciontv_current_min;habitacion_acs712_habitaciontv_current_max;habitacion_acs712_habitaciontv_current_std;habitacion_acs712_habitaciontv_current_last;habitacion_c1001_habitacion_apnea_events_mean;habitacion_c1001_habitacion_apnea_events_sum;habitacion_c1001_habitacion_apnea_events_max;habitacion_c1001_habitacion_heartbeat_bpm_mean;habitacion_c1001_habitacion_heartbeat_bpm_min;habitacion_c1001_habitacion_heartbeat_bpm_max;habitacion_c1001_habitacion_heartbeat_bpm_std;habitacion_c1001_habitacion_in_bed_mean;habitacion_c1001_habitacion_in_bed_sum;habitacion_c1001_habitacion_in_bed_max;habitacion_c1001_habitacion_large_body_move_mean;habitacion_c1001_habitacion_large_body_move_sum;habitacion_c1001_habitacion_large_body_move_max;habitacion_c1001_habitacion_minor_body_move_mean;habitacion_c1001_habitacion_minor_body_move_sum;habitacion_c1001_habitacion_minor_body_move_max;habitacion_c1001_habitacion_presence_mean;habitacion_c1001_habitacion_presence_sum;habitacion_c1001_habitacion_presence_max;habitacion_c1001_habitacion_respiration_rpm_mean;habitacion_c1001_habitacion_respiration_rpm_min;habitacion_c1001_habitacion_respiration_rpm_max;habitacion_c1001_habitacion_respiration_rpm_std;habitacion_c1001_habitacion_sleep_quality_s_mean;habitacion_c1001_habitacion_sleep_quality_s_min;habitacion_c1001_habitacion_sleep_quality_s_max;habitacion_c1001_habitacion_sleep_quality_s_std;habitacion_c1001_habitacion_sleep_state_min;habitacion_c1001_habitacion_sleep_state_max;habitacion_c1001_habitacion_turnover_count_mean;habitacion_c1001_habitacion_turnover_count_sum;habitacion_c1001_habitacion_turnover_count_max;habitacion_pir_habitacion_1_movement_mean;habitacion_pir_habitacion_1_movement_sum;habitacion_pir_habitacion_1_movement_max;habitacion_c1001_habitacion_sleep_state_mode_or_default_min;habitacion_c1001_habitacion_sleep_state_mode_or_default_max;habitacion_c1001_habitacion_sleep_state_deep_mean;habitacion_c1001_habitacion_sleep_state_deep_sum;habitacion_c1001_habitacion_sleep_state_deep_max;habitacion_c1001_habitacion_sleep_state_light_mean;habitacion_c1001_habitacion_sleep_state_light_sum;habitacion_c1001_habitacion_sleep_state_light_max;habitacion_c1001_habitacion_sleep_state_awake_mean;habitacion_c1001_habitacion_sleep_state_awake_sum;habitacion_c1001_habitacion_sleep_state_awake_max;habitacion_c1001_habitacion_sleep_state_no_presence_mean;habitacion_c1001_habitacion_sleep_state_no_presence_sum;habitacion_c1001_habitacion_sleep_state_no_presence_max
2026-04-20 14:04:00+00:00;sin_act_habitacion;0.153533;0.099;0.206;0.029617;0.187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;6;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.333333;10;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:04:30+00:00;sin_act_habitacion;0.1416;0.087;0.207;0.032861;0.207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;68;68;68;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:05:00+00:00;sin_act_habitacion;0.156;0.089;0.194;0.03121;0.182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.833333;25;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:05:30+00:00;sin_act_habitacion;0.159567;0.072;0.216;0.038763;0.138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;68;68;68;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:06:00+00:00;sin_act_habitacion;0.141;0.05;0.179;0.036042;0.179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:06:30+00:00;sin_act_habitacion;0.144333;0.08;0.205;0.03538;0.173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.3;9;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:07:00+00:00;sin_act_habitacion;0.157567;0.088;0.212;0.039717;0.192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.833333;25;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:07:30+00:00;sin_act_habitacion;0.145733;0.065;0.204;0.033195;0.183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.333333;10;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:08:00+00:00;sin_act_habitacion;0.132367;0.043;0.199;0.04078;0.165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;24;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.166667;5;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:08:30+00:00;sin_act_habitacion;0.1389;0.097;0.193;0.022674;0.137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:09:00+00:00;sin_act_habitacion;0.1388;0.058;0.192;0.032739;0.096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:09:30+00:00;sin_act_habitacion;0.1405;0.03;0.193;0.039201;0.174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7;21;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:10:00+00:00;sin_act_habitacion;0.1462;0.087;0.2;0.033219;0.098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0.333333;10;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:10:30+00:00;sin_act_habitacion;0.154767;0.088;0.198;0.031537;0.175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:11:00+00:00;sin_act_habitacion;0.153867;0.101;0.214;0.027971;0.179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:11:30+00:00;sin_act_habitacion;0.155467;0.093;0.204;0.035208;0.181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:12:00+00:00;sin_act_habitacion;0.135567;0.054;0.189;0.040178;0.119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0.666667;20;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:12:30+00:00;sin_act_habitacion;0.1502;0.028;0.207;0.04743;0.131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0.166667;5;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:13:00+00:00;sin_act_habitacion;0.160467;0.063;0.219;0.039862;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;15;1;0;0;0;0;68;68;68;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:13:30+00:00;sin_act_habitacion;0.1441;0.081;0.188;0.028222;0.144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.666667;20;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:14:00+00:00;sin_act_habitacion;0.144267;0.09;0.188;0.032115;0.188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.5;15;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:14:30+00:00;sin_act_habitacion;0.146267;0.079;0.212;0.036845;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.5;15;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:15:00+00:00;sin_act_habitacion;0.1627;0.087;0.204;0.030131;0.141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.866667;26;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:15:30+00:00;sin_act_habitacion;0.1592;0.083;0.211;0.03372;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.666667;20;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:16:00+00:00;sin_act_habitacion;0.155067;0.068;0.224;0.037611;0.224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.966667;29;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:16:30+00:00;sin_act_habitacion;0.142267;0.078;0.195;0.032444;0.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.866667;26;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:17:00+00:00;sin_act_habitacion;0.1269;0.06;0.175;0.032423;0.136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:17:30+00:00;sin_act_habitacion;0.144067;0.08;0.206;0.033613;0.171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;18;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.833333;25;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:18:00+00:00;sin_act_habitacion;0.166867;0.117;0.191;0.018384;0.121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:18:30+00:00;sin_act_habitacion;0.145667;0.095;0.197;0.03095;0.149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:19:00+00:00;sin_act_habitacion;0.140933;0.083;0.18;0.023593;0.117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:19:30+00:00;sin_act_habitacion;0.1334;0.044;0.192;0.030979;0.154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:20:00+00:00;sin_act_habitacion;0.1473;0.068;0.2;0.032493;0.157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0.633333;19;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:20:30+00:00;sin_act_habitacion;0.143433;0.075;0.2;0.037727;0.153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:21:00+00:00;sin_act_habitacion;0.1446;0.078;0.209;0.034641;0.209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0.866667;26;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:21:30+00:00;sin_act_habitacion;0.153667;0.089;0.193;0.029283;0.193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:22:00+00:00;sin_act_habitacion;0.162433;0.103;0.227;0.029924;0.136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:22:30+00:00;sin_act_habitacion;0.149633;0.078;0.185;0.027855;0.113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:23:00+00:00;sin_act_habitacion;0.145;0.086;0.191;0.027262;0.182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:23:30+00:00;sin_act_habitacion;0.143033;0.082;0.185;0.031506;0.185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.033333;1;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.833333;25;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:24:00+00:00;sin_act_habitacion;0.153967;0.072;0.201;0.040961;0.166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.1;3;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:24:30+00:00;sin_act_habitacion;0.1453;0.031;0.197;0.038183;0.132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.733333;22;1;0;0;0;0;68;68;68;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:25:00+00:00;sin_act_habitacion;0.1341;0.08;0.194;0.030352;0.162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0.5;15;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:25:30+00:00;sin_act_habitacion;0.155;0.099;0.194;0.023549;0.177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0.9;27;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:26:00+00:00;sin_act_habitacion;0.155933;0.09;0.222;0.02983;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0.933333;28;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:26:30+00:00;sin_act_habitacion;0.1506;0.087;0.206;0.034571;0.158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0.866667;26;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:27:00+00:00;sin_act_habitacion;0.1678;0.116;0.209;0.025458;0.183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0.566667;17;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:27:30+00:00;sin_act_habitacion;0.150267;0.042;0.199;0.044879;0.134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0.433333;13;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:28:00+00:00;sin_act_habitacion;0.161267;0.083;0.211;0.028251;0.211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:28:30+00:00;sin_act_habitacion;0.149733;0.086;0.21;0.030721;0.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:29:00+00:00;sin_act_habitacion;0.152033;0.058;0.228;0.037839;0.197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0.833333;25;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:29:30+00:00;sin_act_habitacion;0.154333;0.093;0.203;0.030827;0.179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:30:00+00:00;sin_act_habitacion;0.162267;0.093;0.214;0.030943;0.143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:30:30+00:00;sin_act_habitacion;0.150133;0.096;0.198;0.028973;0.185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.366667;11;1;0;0;0;0;68;68;68;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:31:00+00:00;sin_act_habitacion;0.1515;0.077;0.225;0.032254;0.144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.666667;20;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:31:30+00:00;sin_act_habitacion;0.141367;0.04;0.19;0.038615;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.433333;13;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:32:00+00:00;sin_act_habitacion;0.167233;0.113;0.214;0.027431;0.156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.566667;17;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:32:30+00:00;sin_act_habitacion;0.149767;0.087;0.203;0.02733;0.178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:33:00+00:00;sin_act_habitacion;0.136567;0.036;0.186;0.041936;0.109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.866667;26;1;0;0;0;0;68;68;68;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:33:30+00:00;sin_act_habitacion;0.139933;0.059;0.194;0.03643;0.161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;24;1;0;0;0;0;68;68;68;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:34:00+00:00;sin_act_habitacion;0.145633;0.062;0.195;0.036978;0.139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:34:30+00:00;sin_act_habitacion;0.146067;0.068;0.192;0.037823;0.168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0.466667;14;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:35:00+00:00;sin_act_habitacion;0.154;0.052;0.192;0.029602;0.124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0.1;3;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:35:30+00:00;sin_act_habitacion;0.139267;0.047;0.191;0.035649;0.183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:36:00+00:00;sin_act_habitacion;0.141033;0.075;0.206;0.037274;0.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:36:30+00:00;sin_act_habitacion;0.1487;0.082;0.207;0.033365;0.123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:37:00+00:00;sin_act_habitacion;0.142467;0.065;0.195;0.030628;0.111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0.866667;26;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:37:30+00:00;sin_act_habitacion;0.151433;0.101;0.199;0.032751;0.184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:38:00+00:00;sin_act_habitacion;0.146567;0.073;0.194;0.034332;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.633333;19;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.966667;29;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:38:30+00:00;sin_act_habitacion;0.1485;0.035;0.196;0.041809;0.137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:39:00+00:00;sin_act_habitacion;0.1338;0.033;0.206;0.043651;0.157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.033333;1;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:39:30+00:00;sin_act_habitacion;0.1551;0.087;0.202;0.028859;0.186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:40:00+00:00;sin_act_habitacion;0.155467;0.084;0.218;0.034909;0.105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:40:30+00:00;sin_act_habitacion;0.1488;0.067;0.19;0.032799;0.161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:41:00+00:00;sin_act_habitacion;0.134667;0.061;0.192;0.041446;0.178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0.2;6;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:41:30+00:00;sin_act_habitacion;0.154967;0.079;0.209;0.039188;0.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0.466667;14;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:42:00+00:00;sin_act_habitacion;0.149233;0.08;0.19;0.027863;0.181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:42:30+00:00;sin_act_habitacion;0.155567;0.103;0.2;0.028854;0.115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.033333;1;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.866667;26;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:43:00+00:00;sin_act_habitacion;0.137667;0.059;0.194;0.032381;0.184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.466667;14;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:43:30+00:00;sin_act_habitacion;0.148567;0.101;0.185;0.022946;0.164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.666667;20;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:44:00+00:00;sin_act_habitacion;0.145172;0.056;0.203;0.043799;0.094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;29;1
2026-04-20 14:44:30+00:00;sin_act_habitacion;0.134;0.048;0.206;0.043645;0.177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:45:00+00:00;sin_act_habitacion;0.157067;0.082;0.206;0.028531;0.184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:45:30+00:00;sin_act_habitacion;0.157267;0.072;0.205;0.035068;0.157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;68;68;0;3;3;0;0;0;0.666667;20;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-20 14:46:00+00:00;sin_act_habitacion;0.1492;0.113;0.188;0.024245;0.122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7;21;1;0;0;0;0;68;68;68;0;3;3;0;0;0;0.166667;5;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
