timestamp;activity;uso_inodoro_completado;banio_dht11_ducha_humidity_mean;banio_dht11_ducha_humidity_min;banio_dht11_ducha_humidity_max;banio_dht11_ducha_humidity_std;banio_dht11_ducha_temperature_mean;banio_dht11_ducha_temperature_min;banio_dht11_ducha_temperature_max;banio_dht11_ducha_temperature_std;banio_hc_sr04_banio_distance_mean;banio_hc_sr04_banio_distance_min;banio_hc_sr04_banio_distance_max;banio_hc_sr04_banio_distance_std;banio_hc_sr04_ducha1_distance_mean;banio_hc_sr04_ducha1_distance_min;banio_hc_sr04_ducha1_distance_max;banio_hc_sr04_ducha1_distance_std;banio_hc_sr04_ducha_distance_mean;banio_hc_sr04_ducha_distance_min;banio_hc_sr04_ducha_distance_max;banio_hc_sr04_ducha_distance_std;banio_pir_banio_1_movement_mean;banio_pir_banio_1_movement_sum;banio_pir_banio_1_movement_max;banio_pir_ducha_movement_mean;banio_pir_ducha_movement_sum;banio_pir_ducha_movement_max;banio_yf_s201_a_banio_flow_state_mean;banio_yf_s201_a_banio_flow_state_sum;banio_yf_s201_a_banio_flow_state_max;banio_yf_s201_ducha_flow_state_mean;banio_yf_s201_ducha_flow_state_sum;banio_yf_s201_ducha_flow_state_max;banio_yf_s201_lavamanos_flow_state_mean;banio_yf_s201_lavamanos_flow_state_sum;banio_yf_s201_lavamanos_flow_state_max
2026-04-17 16:25:30+00:00;sin_act_banio;;65.000000;65.000000;65.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.247067;96.915000;101.682000;0.841593;132.580867;54.759000;215.241000;75.055442;192.730167;149.531000;219.486000;19.579214;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:26:00+00:00;sin_act_banio;;65.000000;65.000000;65.000000;0.000000;24.000000;24.000000;24.000000;0.000000;100.206833;96.915000;101.700000;1.994892;158.517333;44.121000;214.793000;80.770063;194.696067;194.430000;194.910000;0.208808;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:26:30+00:00;sin_act_banio;;65.000000;65.000000;65.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.358033;101.219000;101.665000;0.183257;183.112000;40.086000;215.224000;65.233134;194.447200;194.069000;194.927000;0.190087;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:27:00+00:00;sin_act_banio;;65.000000;65.000000;65.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.370267;101.202000;101.682000;0.196667;139.879200;56.810000;215.224000;72.227551;200.259900;181.001000;219.554000;13.827201;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:27:30+00:00;sin_act_banio;;65.000000;65.000000;65.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.399700;101.219000;101.682000;0.217513;197.009767;79.862000;215.241000;46.735113;197.319333;194.069000;275.858000;14.838953;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:28:00+00:00;sin_act_banio;;65.000000;65.000000;65.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.442800;101.219000;101.665000;0.206699;210.265100;79.862000;215.603000;24.633009;195.526567;193.898000;227.100000;5.967078;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:28:30+00:00;sin_act_banio;;65.000000;65.000000;65.000000;0.000000;24.000000;24.000000;24.000000;0.000000;95.674100;83.898000;101.682000;8.348405;201.857400;115.190000;215.241000;34.574987;194.563900;194.241000;194.995000;0.220310;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:29:00+00:00;sin_act_banio;;65.000000;65.000000;65.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.610100;101.288000;101.682000;0.146719;211.737533;115.190000;215.259000;18.236084;194.490167;194.241000;194.550000;0.056731;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:29:30+00:00;sin_act_banio;;65.000000;65.000000;65.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.536533;101.236000;101.700000;0.191268;215.204000;214.759000;215.603000;0.248459;194.425033;193.744000;194.944000;0.361109;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:30:00+00:00;sin_act_banio;;65.000000;65.000000;65.000000;0.000000;24.000000;24.000000;24.000000;0.000000;97.059067;75.563000;101.682000;9.778882;215.083233;214.776000;215.293000;0.232597;194.473067;175.136000;219.091000;12.175450;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:30:30+00:00;sin_act_banio;;65.000000;65.000000;65.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.312467;101.254000;101.682000;0.075037;184.592000;102.828000;215.690000;45.815948;190.148267;155.893000;229.141000;17.310172;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:31:00+00:00;sin_act_banio;;65.000000;65.000000;65.000000;0.000000;24.000000;24.000000;24.000000;0.000000;96.473733;71.121000;101.700000;11.533056;185.360867;115.638000;215.259000;46.424633;195.022200;155.705000;230.324000;17.490707;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:31:30+00:00;sin_act_banio;;65.000000;65.000000;65.000000;0.000000;24.000000;24.000000;24.000000;0.000000;94.938433;68.686000;101.700000;13.351814;211.685133;115.638000;215.259000;18.141857;194.268800;173.678000;224.476000;12.952952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:32:00+00:00;sin_act_banio;;65.200000;65.000000;66.000000;0.406838;24.000000;24.000000;24.000000;0.000000;95.470600;66.559000;101.271000;13.150704;215.071300;214.759000;215.259000;0.213279;194.684967;194.464000;195.030000;0.234333;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:32:30+00:00;sin_act_banio;;66.000000;66.000000;66.000000;0.000000;24.000000;24.000000;24.000000;0.000000;100.183967;66.559000;101.682000;6.353111;185.413733;100.276000;215.224000;45.741282;194.647567;194.481000;195.030000;0.209449;0.166667;5.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:33:00+00:00;sin_act_banio;;65.300000;65.000000;66.000000;0.466092;24.000000;24.000000;24.000000;0.000000;94.884900;62.615000;101.700000;14.679208;215.031167;214.724000;215.672000;0.355158;194.593067;194.464000;194.944000;0.162735;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:33:30+00:00;sin_act_banio;;65.000000;65.000000;65.000000;0.000000;24.000000;24.000000;24.000000;0.000000;87.225167;57.813000;101.271000;20.200515;193.481667;84.914000;215.224000;49.383031;194.649667;194.464000;194.995000;0.223118;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:34:00+00:00;sin_act_banio;;65.000000;65.000000;65.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.256667;101.236000;101.271000;0.012172;215.223600;214.810000;215.638000;0.243890;194.591400;194.498000;194.910000;0.146516;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:34:30+00:00;sin_act_banio;;64.200000;64.000000;65.000000;0.406838;24.000000;24.000000;24.000000;0.000000;101.410667;101.236000;101.682000;0.191360;196.279400;101.966000;215.259000;42.899566;194.701700;194.464000;195.013000;0.214685;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:35:00+00:00;sin_act_banio;;64.000000;64.000000;64.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.430667;101.288000;101.682000;0.175108;203.629933;100.690000;215.259000;34.900502;197.797167;194.464000;212.934000;6.889389;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:35:30+00:00;sin_act_banio;;64.000000;64.000000;64.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.542167;101.236000;101.700000;0.202333;197.448867;100.690000;215.224000;40.158847;194.739833;194.498000;194.978000;0.205364;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:36:00+00:00;sin_act_banio;;64.000000;64.000000;64.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.607833;101.254000;101.682000;0.161068;208.408567;115.207000;215.259000;25.335950;194.551433;194.189000;194.893000;0.191290;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:36:30+00:00;sin_act_banio;;64.400000;64.000000;65.000000;0.498273;24.000000;24.000000;24.000000;0.000000;101.408933;101.236000;101.682000;0.191703;198.095967;113.379000;215.241000;38.534778;194.663067;194.087000;194.910000;0.328643;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:37:00+00:00;sin_act_banio;;64.633333;64.000000;65.000000;0.490133;24.000000;24.000000;24.000000;0.000000;101.319733;101.236000;101.682000;0.165351;188.990333;59.328000;215.224000;58.978361;194.815933;194.498000;194.961000;0.168063;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:37:30+00:00;sin_act_banio;;64.000000;64.000000;64.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.499767;101.219000;101.665000;0.210284;214.055300;210.310000;215.190000;1.706930;194.698800;194.464000;195.030000;0.231740;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:38:00+00:00;sin_act_banio;;64.000000;64.000000;64.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.374767;101.202000;101.665000;0.203512;171.969533;76.879000;214.810000;58.450148;192.344700;184.174000;194.515000;4.157882;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:38:30+00:00;sin_act_banio;;64.000000;64.000000;64.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.450133;101.236000;101.665000;0.195203;214.852200;214.724000;215.172000;0.175031;198.640533;194.121000;218.834000;9.188998;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:39:00+00:00;sin_act_banio;;64.000000;64.000000;64.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.370600;101.202000;101.682000;0.212538;214.933100;214.741000;215.172000;0.212691;194.722200;194.412000;194.944000;0.239176;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:39:30+00:00;sin_act_banio;;64.000000;64.000000;64.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.370500;101.219000;101.648000;0.199670;206.146600;163.069000;214.776000;19.594231;194.320967;191.788000;194.944000;1.160882;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:40:00+00:00;sin_act_banio;;64.000000;64.000000;64.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.298600;101.202000;101.665000;0.165949;194.081433;149.379000;214.810000;29.849952;194.663533;194.018000;194.927000;0.329445;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:40:30+00:00;sin_act_banio;;64.000000;64.000000;64.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.251200;101.219000;101.665000;0.079427;214.771300;214.707000;214.793000;0.031580;200.649233;193.881000;224.562000;12.164531;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:41:00+00:00;sin_act_banio;;64.000000;64.000000;64.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.224100;101.202000;101.236000;0.012745;211.724333;196.638000;214.759000;6.862182;194.626900;193.881000;195.201000;0.351641;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:41:30+00:00;sin_act_banio;;64.000000;64.000000;64.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.209933;101.168000;101.236000;0.023083;214.720233;214.293000;215.138000;0.249723;194.909833;194.069000;197.311000;1.113245;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:42:00+00:00;sin_act_banio;;64.000000;64.000000;64.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.375414;101.134000;101.614000;0.207083;214.625379;214.276000;214.724000;0.146492;191.022103;171.054000;194.790000;8.139198;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:42:30+00:00;sin_act_banio;;64.000000;64.000000;64.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.467933;101.151000;101.597000;0.187514;214.525233;214.241000;214.724000;0.208630;194.364967;193.949000;194.790000;0.304122;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:43:00+00:00;sin_act_banio;;64.000000;64.000000;64.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.376433;101.219000;101.614000;0.190403;179.185133;101.483000;214.724000;51.135950;194.458633;193.966000;194.858000;0.298013;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:43:30+00:00;sin_act_banio;;64.000000;64.000000;64.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.311300;101.185000;101.597000;0.175648;198.217200;116.034000;214.759000;37.382115;194.446200;193.966000;194.927000;0.276481;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:44:00+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.249967;101.202000;101.597000;0.095542;186.479167;78.155000;215.155000;53.448396;194.481067;194.018000;194.893000;0.217998;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:44:30+00:00;sin_act_banio;;63.666667;63.000000;64.000000;0.479463;24.000000;24.000000;24.000000;0.000000;101.308467;101.134000;101.562000;0.179265;190.075233;100.207000;214.724000;45.813024;194.499300;194.344000;194.841000;0.198790;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:45:00+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.367333;101.185000;101.597000;0.192894;164.778833;63.621000;214.707000;71.642334;194.561533;193.898000;195.253000;0.404507;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:45:30+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.298700;101.168000;101.597000;0.168719;195.735767;100.638000;215.138000;43.256574;195.068233;193.898000;197.225000;1.115776;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:46:00+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.313000;101.151000;101.614000;0.180228;214.787900;214.690000;215.172000;0.174955;189.830000;51.176000;194.858000;26.188280;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:46:30+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.301533;101.168000;101.614000;0.170079;190.784100;78.586000;214.724000;51.097560;194.607533;194.430000;194.858000;0.194065;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:47:00+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.283133;101.185000;101.614000;0.151377;194.073700;98.121000;214.724000;43.727861;192.365200;187.209000;194.447000;2.647820;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:47:30+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.326533;101.151000;101.579000;0.183315;214.617167;214.259000;214.741000;0.165255;193.254333;144.129000;224.785000;19.114948;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:48:00+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.349300;101.219000;101.579000;0.166263;191.571833;76.776000;214.724000;52.216246;197.914933;194.309000;207.429000;5.134987;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:48:30+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.383367;101.202000;101.631000;0.203095;206.774700;175.569000;214.707000;15.870406;194.464900;193.881000;194.858000;0.316100;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:49:00+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.283800;101.151000;101.631000;0.178158;186.944333;113.776000;214.707000;40.740121;198.540767;149.891000;220.120000;13.099054;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:49:30+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.370733;101.151000;101.631000;0.211323;214.661567;214.190000;214.724000;0.129311;194.489000;194.327000;194.790000;0.173769;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:50:00+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.472000;101.168000;101.597000;0.184244;214.651300;214.190000;215.121000;0.304856;192.734400;182.116000;201.169000;5.716913;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:50:30+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.457700;101.168000;101.614000;0.196717;214.682867;214.638000;214.724000;0.031240;193.217533;187.072000;194.790000;2.801034;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:51:00+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.295433;101.151000;101.597000;0.187182;188.648200;135.414000;214.672000;37.278707;192.020400;180.435000;194.704000;5.277762;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:51:30+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.295533;101.134000;101.597000;0.204645;214.432300;214.207000;214.638000;0.200688;194.108767;193.040000;194.721000;0.597387;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:52:00+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.212133;101.134000;101.545000;0.151586;214.485033;214.207000;214.655000;0.195257;198.684833;193.829000;221.252000;10.268862;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:52:30+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.138367;101.116000;101.151000;0.012872;209.430433;176.379000;214.638000;13.186669;198.268333;194.241000;222.847000;9.810234;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:53:00+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.252633;101.116000;101.511000;0.179913;214.384300;214.172000;214.621000;0.208188;194.296300;184.826000;195.133000;1.830800;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:53:30+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.129567;101.116000;101.151000;0.014347;194.473733;95.966000;214.190000;44.807115;190.075600;99.556000;195.064000;17.425776;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:54:00+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.142333;101.116000;101.151000;0.013540;192.632633;83.914000;214.621000;49.452072;194.873200;194.327000;195.167000;0.245719;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:54:30+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.209700;101.116000;101.562000;0.160751;197.785500;101.103000;214.655000;34.469574;194.367933;193.932000;194.773000;0.258979;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:55:00+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.179900;101.099000;101.579000;0.113652;195.544167;101.103000;214.690000;42.923345;194.541000;194.292000;194.790000;0.209104;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:55:30+00:00;sin_act_banio;;63.000000;63.000000;63.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.332500;101.134000;101.579000;0.208158;180.776367;101.483000;214.690000;52.466499;194.345633;193.881000;194.704000;0.235077;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:56:00+00:00;sin_act_banio;;62.600000;62.000000;63.000000;0.498273;24.000000;24.000000;24.000000;0.000000;101.231967;101.116000;101.597000;0.168177;191.587867;76.897000;214.672000;52.168462;194.128800;191.737000;194.790000;1.101237;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:56:30+00:00;sin_act_banio;;62.000000;62.000000;62.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.285733;101.134000;101.579000;0.205033;213.930267;210.310000;214.672000;1.646743;194.678500;194.361000;195.236000;0.314990;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:57:00+00:00;sin_act_banio;;62.000000;62.000000;62.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.366700;101.134000;101.579000;0.205546;195.788433;101.914000;214.690000;42.699948;194.392333;194.258000;194.687000;0.141976;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:57:30+00:00;sin_act_banio;;62.000000;62.000000;62.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.450034;101.134000;101.597000;0.209500;190.006345;57.638000;214.724000;54.265470;194.458448;193.864000;195.218000;0.393111;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
2026-04-17 16:58:00+00:00;sin_act_banio;;62.000000;62.000000;62.000000;0.000000;24.000000;24.000000;24.000000;0.000000;101.315100;101.151000;101.579000;0.177410;209.973600;186.517000;214.741000;10.669514;194.695267;193.538000;195.218000;0.612885;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
